,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,lesion_1,lesion_2,lesion_3,age_is_adult,surgical_lesion_is_yes,surgery_is_yes,cp_data_is_no,abdomen_is_distend_small,abdomen_is_distend_large,abdomen_is_normal,abdomen_is_firm,abdomen_is_other,mucous_membrane_is_dark_cyanotic,mucous_membrane_is_pale_cyanotic,mucous_membrane_is_pale_pink,mucous_membrane_is_normal_pink,mucous_membrane_is_bright_pink,mucous_membrane_is_bright_red,outcome
950,0.12407428679133078,-1.3600815438321416,-0.42894969778991715,0,0,-1,4,0,1,1,-1,0.06062717422622297,-2,-1.006731774344886,-0.4833190218313529,0,1.07586599675645,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2
994,-0.5101630649773016,1.6643007899992852,1.2736536710777753,0,-1,-1,6,1,2,1,0,0.008989546523198907,-1,0.32260932680243926,-0.6183241655522368,2,1.0129155771802805,1.3924848239423775,-0.07546531948629838,-0.040274806222011794,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
735,-0.3833155946235733,-1.0164017331694797,-0.8546005400068403,1,0,-1,4,0,2,1,-1,-0.7139372413191407,-1,-1.1016847101411236,-0.5545717365729306,0,-0.1831423947669459,-0.13202541212858393,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,2
196,-0.0027731835623884637,-1.085137695302012,-0.8546005400068403,-1,-1,-1,5,1,3,2,1,-1.2303135183493832,-2,2.1267151069309524,1.5980102771989424,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
651,-1.3980953574533814,-0.15720220651282424,0.3615447234700829,-1,-1,1,4,1,1,1,1,0.31881531274134417,-2,-0.15215535217874837,-0.5245705935238452,2,-0.05724155561460621,1.5411636737607644,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
469,1.2657015199748762,1.1144130929390257,-0.8546005400068403,-1,-1,-1,1,0,1,1,1,0.31881531274134417,-2,0.03775051941372667,-0.5395711650483879,1,-0.24609281434311575,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2
375,-0.8907054760384773,0.5645253958787663,-0.732986013659148,-2,-1,1,1,0,2,1,-1,-0.19756096428889824,-1,-0.2471082879749859,-0.5208204506427095,2,0.5093122205709216,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
393,2.66102369386586,1.1831490550715582,0.3615447234700829,-1,-1,1,1,0,2,1,0,1.3515678668018292,0,0.7024210699873894,-0.5245705935238452,2,0.761113898875601,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
728,0.37776922749878733,-0.46651403610922015,-0.5505642241376094,0,0,-1,4,0,0,0,0,-0.4557491028040195,-1,-0.5319670953636985,-0.5170703077615739,1,0.6352130597232614,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2
171,-0.0027731835623884637,0.5645253958787663,1.0912318815562367,-2,-1,1,6,1,2,1,1,0.4737281958504168,-2,0.5125151983949143,-0.49831959335589554,0,-0.6867457513763041,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
31,0.37776922749878733,-0.6727219225068175,0.6047737761654676,-1,-1,1,1,0,2,1,1,0.5770034512564653,-2,-0.437014159567461,-0.4795688789502172,2,0.5093122205709216,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
236,0.37776922749878733,1.1831490550715582,-0.003298855572994037,-1,-1,1,1,1,2,0,1,-0.19756096428889824,-1,0.7024210699873894,1.7855174212557259,2,-0.8126465905286439,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2
637,1.3925489903285955,0.22084558521610412,0.3615447234700829,-1,-1,-1,1,0,1,0,-1,1.093379728286708,-2,-1.2915905817335986,-0.6033235940276942,2,0.19456012269007292,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
793,0.12407428679133078,-0.8101938467718823,0.6047737761654676,-1,-1,-1,1,0,2,1,1,1.4548431222078777,-2,-0.2471082879749859,-0.5320708792861165,0,-0.434944073071625,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
427,-0.8907054760384773,-1.085137695302012,-0.8546005400068403,0,0,-1,4,1,2,1,1,0.31881531274134417,-1,-0.437014159567461,-0.5208204506427095,1,-0.8126465905286439,-0.13036933583110188,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,2
249,1.138854049621148,0.28958154734863656,-0.368142434616071,0,-1,-1,1,0,1,0,1,1.3515678668018292,0,0.22765639100620172,-0.5170703077615739,2,0.761113898875601,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
39,-0.12962065391611674,2.0767165627944797,2.30737714503316,-1,-1,-1,1,0,0,1,0,-1.2303135183493832,-2,-1.006731774344886,1.5980102771989424,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
587,-0.0027731835623884637,-0.46651403610922015,-0.368142434616071,-1,-1,-1,4,-2,2,1,-1,0.4737281958504168,-2,-0.2471082879749859,-0.5395711650483879,2,-0.8126465905286439,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2
770,-1.271247887099653,0.9769411686739609,-1.0978295927022248,-1,-1,1,1,1,1,1,1,0.8351915897715866,-1,0.22765639100620172,-0.4870691647124885,2,2.586676066584525,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1178,-2.159180179575742,0.7019973201438311,-0.368142434616071,-1,-1,-1,4,0,2,2,1,-1.2303135183493832,-2,0.22765639100620172,-0.5770725938597445,2,0.06865928353773322,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
424,0.5046166978525156,0.9769411686739609,-1.0978295927022248,-1,-1,1,6,1,2,1,-1,0.5253658235534413,-2,-0.15215535217874837,-0.5208204506427095,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
332,-0.0027731835623884637,-1.3600815438321416,3.2802933558146985,-1,-1,-1,1,0,2,1,-1,1.3515678668018292,0,0.4175622625986768,-0.5620720223352018,2,1.2647172554849593,0.6564509139503623,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1041,0.12407428679133078,-0.6727219225068175,-0.8546005400068403,-1,0,-1,4,0,0,1,-1,-0.7139372413191407,0,-1.8613081965110239,-0.5770725938597445,1,1.705370192518148,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2
441,-2.666570060990646,0.28958154734863656,0.11831567077469828,-1,-1,-1,1,1,1,1,1,-1.7466897953796257,-2,0.03775051941372667,1.2604974178967325,2,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1230,0.37776922749878733,1.6986687710655513,1.0912318815562367,-1,-1,1,1,1,2,0,1,-1.2303135183493832,-2,0.7024210699873894,1.6730131348216557,2,-0.8126465905286439,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2
305,1.0120065792674195,-0.5352499982417526,0.3615447234700829,-1,0,-1,4,0,0,1,-1,1.3515678668018292,-2,-0.9117788385486486,-0.5395711650483879,2,-0.8126465905286439,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2
286,-1.271247887099653,0.28958154734863656,-0.003298855572994037,-1,-1,1,1,1,3,0,0,-1.2303135183493832,-2,0.7024210699873894,1.6730131348216557,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1217,0.37776922749878733,-0.46651403610922015,-0.6113714873114556,-1,0,1,6,0,2,0,1,-1.4885016568645044,0,1.367091620561052,-0.5208204506427095,2,-0.05724155561460621,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
21,-0.8907054760384773,0.5645253958787663,-0.368142434616071,-1,-1,1,5,1,2,1,1,-1.2303135183493832,-2,1.556997492153527,1.635511706010299,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
597,0.25092175714505904,0.014637698818506841,0.11831567077469828,-2,-1,-1,4,0,2,2,1,1.3515678668018292,-2,0.22765639100620172,-0.5545717365729306,2,0.5093122205709216,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
66,1.2657015199748762,2.9015481083848687,-0.368142434616071,-2,-1,1,6,1,1,0,1,0.31881531274134417,-2,2.1267151069309524,-0.5695723080974733,2,-0.05724155561460621,0.0689118452992362,-0.07546531948629838,-0.040274806222011794,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
473,-0.763858005684749,-1.085137695302012,-0.732986013659148,-1,-1,-1,0,1,1,1,1,0.5770034512564653,-2,-0.7218729669561735,-0.5245705935238452,1,-0.3090432339192856,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2
1163,-0.0027731835623884637,-0.9476657710369472,0.11831567077469828,-1,-1,-1,4,0,2,1,1,-1.2303135183493832,-1,0.03775051941372667,2.010525994123866,2,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
528,-0.12962065391611674,0.1521096230835717,0.3615447234700829,-1,-1,-1,1,0,1,0,1,1.4548431222078777,-2,0.7024210699873894,-0.5020697362370312,2,0.6352130597232614,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2
5,-0.12962065391611674,-0.8101938467718823,0.11831567077469828,0,0,-1,1,0,0,0,1,0.31881531274134417,-1,-0.057202416382510855,-0.5020697362370312,1,-0.3090432339192856,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
862,-0.0027731835623884637,0.014637698818506841,0.6047737761654676,-1,-1,-1,1,0,2,1,-1,1.3515678668018292,-1,-0.2471082879749859,-0.5358210221672522,2,-0.4978944926477949,0.8220585436985657,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
892,-1.271247887099653,2.420396373457142,3.0370643031193136,-1,-1,1,1,1,2,0,-1,0.31881531274134417,-2,1.556997492153527,-0.5208204506427095,2,1.2647172554849593,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
78,-0.256468124269845,0.839469244408896,0.6047737761654676,-2,-1,1,4,0,2,1,1,0.5253658235534413,-2,0.32260932680243926,-0.5283207364049809,1,-0.6237953318001346,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
827,-0.12962065391611674,-0.8789298089044147,0.6047737761654676,0,0,-1,1,-2,2,2,0,0.06062717422622297,-2,-0.8168259027524111,-0.5320708792861165,2,0.761113898875601,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
826,0.7583116385599631,0.22084558521610412,0.6047737761654676,-1,-1,1,6,1,3,0,-1,0.06062717422622297,-2,1.4620445563572895,-0.5170703077615739,1,0.38341138141858216,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
402,-0.763858005684749,-0.26030614971162286,-0.003298855572994037,0,0,-1,4,0,2,1,1,0.680278706662514,-1,-0.15215535217874837,-0.5470714508106592,2,0.25751054226624276,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
962,1.0120065792674195,-0.5352499982417526,-0.003298855572994037,-2,-1,-1,1,0,0,1,0,-0.7139372413191407,-2,-0.2471082879749859,-0.5395711650483879,2,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2
556,1.2657015199748762,0.9769411686739609,1.2736536710777753,-1,-1,1,1,1,0,1,1,-1.7466897953796257,-2,1.556997492153527,-0.31456259218024785,2,-0.8126465905286439,0.08602463370655056,-0.07546531948629838,-0.040274806222011794,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
712,0.12407428679133078,1.1144130929390257,-0.9762150663545325,-1,0,-1,1,1,1,1,1,1.3515678668018292,0,0.7024210699873894,-0.49831959335589554,2,0.761113898875601,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
589,-2.032332709222014,0.5645253958787663,-1.0978295927022248,-1,-1,1,5,1,2,1,1,-1.2303135183493832,-2,1.556997492153527,-0.4795688789502172,2,0.06865928353773322,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2
975,0.5046166978525156,-1.2226096195670768,-0.8546005400068403,-1,-1,-1,4,0,1,1,1,0.06062717422622297,-2,-1.5764493891223113,-0.5545717365729306,2,0.005708863961563362,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
414,0.5046166978525156,-0.26030614971162286,-0.6113714873114556,-1,-1,1,1,0,2,0,0,-0.7139372413191407,-1,-0.9117788385486486,-0.5170703077615739,2,-0.434944073071625,-0.6316084285356642,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1079,-0.12962065391611674,0.9769411686739609,0.11831567077469828,-2,-1,1,1,1,1,1,1,1.6097560053169502,-2,2.4115739143196646,-0.4908193075936242,0,2.3348743882798457,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
859,-0.256468124269845,0.9769411686739609,0.3615447234700829,0,-1,1,1,1,2,0,-1,1.3515678668018292,-2,1.746903363746002,-0.5883230225031516,2,0.06865928353773322,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
544,-0.256468124269845,0.7019973201438311,-0.368142434616071,-2,-1,1,4,1,3,0,1,-1.2303135183493832,-2,2.4115739143196646,-0.5583218794540662,2,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
791,0.5046166978525156,-1.2913455816996093,-0.8546005400068403,0,-1,-1,1,0,0,1,-1,1.3515678668018292,-2,-0.2471082879749859,-0.5320708792861165,1,-0.3090432339192856,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1137,1.138854049621148,2.9015481083848687,1.0912318815562367,-1,-1,1,6,0,2,1,-1,1.093379728286708,-2,1.4620445563572895,-0.5095700219993025,2,0.761113898875601,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
928,-1.3980953574533814,0.1521096230835717,-0.6113714873114556,-1,-1,1,1,1,2,2,-1,-1.2303135183493832,-2,2.4115739143196646,2.2355345669920057,2,-1.4421507862903418,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
383,-1.5249428278071095,-0.9476657710369472,-1.0978295927022248,-1,0,-1,4,-1,1,1,1,0.31881531274134417,0,-0.5319670953636985,-0.49831959335589554,1,-1.064448268833323,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2
458,2.66102369386586,1.1831490550715582,0.3615447234700829,-1,-1,1,1,0,2,1,0,1.3515678668018292,-1,-0.15215535217874837,-0.5583218794540662,2,0.761113898875601,0.6564509139503623,-0.07546531948629838,-0.040274806222011794,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
260,-0.5101630649773016,-0.46651403610922015,-0.12491338192068635,1,0,1,5,0,0,1,1,0.06062717422622297,-2,0.4175622625986768,-0.4795688789502172,0,-0.434944073071625,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2
1051,-1.271247887099653,-0.9476657710369472,-0.8546005400068403,0,-1,-1,1,1,2,0,1,-1.2303135183493832,-2,-0.7218729669561735,1.8605202788784392,0,-1.4421507862903418,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
179,0.25092175714505904,0.1521096230835717,1.2736536710777753,-1,-1,-1,4,0,2,1,-1,-1.2303135183493832,-2,-0.626920031159936,1.1104917026513057,0,-1.064448268833323,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1121,-0.0027731835623884637,0.1521096230835717,0.3615447234700829,-1,-1,-1,1,1,2,1,1,0.31881531274134417,-2,0.7024210699873894,-0.5208204506427095,2,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
717,0.25092175714505904,2.420396373457142,0.6047737761654676,-1,-1,1,1,1,3,2,-1,-1.2303135183493832,-2,-0.15215535217874837,-0.5583218794540662,2,-0.8126465905286439,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
330,-0.0027731835623884637,1.6986687710655513,1.2736536710777753,-1,-1,1,1,1,2,0,0,-1.2303135183493832,-2,0.7024210699873894,-0.4833190218313529,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
464,-0.0027731835623884637,-0.9476657710369472,-0.368142434616071,0,0,-1,1,1,1,1,1,0.5770034512564653,-2,0.22765639100620172,-0.49831959335589554,1,-1.064448268833323,1.374083976192577,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
214,0.12407428679133078,0.5645253958787663,-0.12491338192068635,-2,-1,1,6,1,3,1,1,0.31881531274134417,-2,1.556997492153527,-0.5395711650483879,2,0.38341138141858216,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
916,-0.763858005684749,0.5645253958787663,-0.368142434616071,-1,-1,1,6,1,2,1,1,1.3515678668018292,-2,0.7024210699873894,-0.49831959335589554,2,0.761113898875601,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
748,-0.8907054760384773,-1.085137695302012,-0.8546005400068403,0,0,-1,0,0,0,1,0,1.3515678668018292,0,-0.15215535217874837,-0.4833190218313529,0,-1.2532995275618324,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
913,0.8851591089136914,-0.26030614971162286,0.8480028288608521,0,0,-1,4,0,2,1,1,1.093379728286708,-2,0.4175622625986768,-0.5208204506427095,0,-0.4978944926477949,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2
942,-0.12962065391611674,0.9769411686739609,0.3615447234700829,-1,-1,1,1,0,3,1,0,0.008989546523198907,-2,0.9872798773761019,-0.5770725938597445,2,0.19456012269007292,-0.281992321289457,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1167,-0.256468124269845,1.3893569414691553,1.8209190396423907,-2,-1,1,1,1,3,0,1,-1.2303135183493832,-2,1.746903363746002,2.010525994123866,1,-1.4421507862903418,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
542,-0.256468124269845,1.9392446385294149,1.0912318815562367,-1,-1,-1,4,-2,2,1,0,-0.7139372413191407,-2,-1.5764493891223113,-0.5733224509786089,1,-0.749696170952474,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
244,-0.0027731835623884637,-1.3600815438321416,-1.0978295927022248,1,0,-1,0,0,0,1,0,1.3515678668018292,0,-0.15215535217874837,-0.5808227367408801,0,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
364,-0.12962065391611674,1.1831490550715582,-0.368142434616071,-1,-1,1,1,0,2,0,0,-0.19756096428889824,-2,0.7024210699873894,-0.5733224509786089,2,0.6981634792994315,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
941,0.12407428679133078,-0.9476657710369472,-0.368142434616071,-1,-1,-1,1,1,1,1,1,0.31881531274134417,-1,-0.2471082879749859,-0.4945694504747599,0,-0.1831423947669459,-0.6316084285356642,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
769,0.12407428679133078,0.1521096230835717,-0.368142434616071,0,0,-1,1,1,3,0,1,0.31881531274134417,-2,-0.437014159567461,-0.5583218794540662,0,1.0129155771802805,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
698,-0.0027731835623884637,-0.46651403610922015,-1.0978295927022248,0,-1,-1,4,0,2,1,0,-0.7139372413191407,-2,-1.8613081965110239,-0.5545717365729306,1,0.19456012269007292,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2
1107,-0.763858005684749,1.1831490550715582,1.0912318815562367,-1,-1,1,1,1,1,1,1,0.31881531274134417,0,0.7024210699873894,-0.5020697362370312,0,-0.8126465905286439,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
